,ma120,ma120_slope,ma20,ma20_slope,ma5,ma5_slope,ma60,ma60_slope,weighted_avg,날짜,종목명,종목코드,주식_종가,시가총액
194785,171800.0,-0.003967792006208714,181385.0,-0.006863853130082421,199540.0,-0.015134810063145234,190278.33333333334,-0.0009021871468989431,-0.011499005482061215,2021.06.22,티씨케이,064760,197100,2297600000000
194965,2854.7083333333335,-0.0005254477252492227,2860.0,0.0,2860.0,0.0,2860.0,0.0,-2.627238626246114e-05,2021.06.22,COWON,056000,2860,56400000000
195145,4288.541666666667,-0.0021180471216906928,4743.75,-0.0061133069828722,4925.0,-0.001218274111675127,4595.333333333333,-0.0033729870883505006,-0.0024577406340828573,2021.06.22,한국내화,010040,4950,205700000000
195325,6109.75,-0.00017731221953975698,6221.0,-0.002330814981514226,6352.0,0.004093198992443325,6077.0,-0.0010421809006636547,0.0020813326477419625,2021.06.22,새론오토모티브,075180,6300,120000000000
195505,157220.83333333334,-0.003975300135160204,184350.0,-0.006644968809330079,199200.0,-0.007530120481927711,177425.0,-0.00497862946785032,-0.006920200028662071,2021.06.22,신세계I&C,035510,200000,345700000000
195685,15764.5,-2.6430693435634515e-05,16149.5,0.008978606148797176,12408.0,0.12330754352030948,17239.0,0.0069126206083106835,0.0826355650441199,2021.06.22,넥스턴바이오,089140,11200,132700000000
195865,26140.416666666668,-0.002661906052249961,29050.0,-0.0016351118760757316,29540.0,0.005416384563303994,29555.0,-0.002030113347995263,0.002857520953520426,2021.06.22,강남제비스코,000860,29350,190800000000
196045,1683.0416666666667,-0.006461515609140198,2951.75,-0.0016939103921402557,2829.0,0.008837044892188053,2185.0833333333335,-0.01285229396285427,0.003796991924751747,2021.06.22,아센디오,012170,2790,176600000000
196225,24646.666666666668,-0.00013524479307556499,23820.0,0.0009445843828715365,23520.0,0.002551020408163265,24085.0,0.00034599681682923484,0.001874917583909575,2021.06.22,코윈테크,282880,23400,220300000000
196405,0.0,0.0,15460.0,-0.0003234152652005175,15150.0,0.0006600660066006601,19528.333333333332,0.009430741657420904,0.001307434016992416,2021.06.22,이삭엔지니어링,351330,15100,125600000000
196487,0.0,0.0,18742.5,0.000533546752034147,18590.0,-0.0005379236148466917,25695.833333333332,0.009858926544511202,0.0007429516552075999,2021.06.22,해성티피씨,059270,18600,85700000000
196569,5630.375,-0.0051950358546278,6715.5,-0.011912739185466458,7020.0,-0.03361823361823362,7000.666666666667,-0.0031901723645367972,-0.02481316871813022,2021.06.22,깨끗한나라,004540,7850,266600000000
196749,60057.5,0.0017205733394386339,53290.0,-0.00018765246762994934,53220.0,0.004133784291619692,56051.666666666664,0.0038060123100711087,0.003116059194005852,2021.06.22,SK디스커버리,006120,52400,997600000000
196929,7244.25,-0.0033934959910733383,8652.5,-0.004565154579601272,9124.0,-0.00131521262604121,7940.833333333333,-0.004029803756952461,-0.002340574298095954,2021.06.22,SBS콘텐츠허브,046140,8990,192700000000
197109,26552.916666666668,-0.004456509799614069,35960.0,-0.013348164627363738,37190.0,0.006722237160527024,30690.833333333332,-0.0047788427597816145,0.000999111462910953,2021.06.22,가온전선,000500,36100,153100000000
197289,9191.416666666666,-0.002547666754308755,10236.0,-0.007033997655334115,10840.0,-0.004612546125461255,9617.833333333334,-0.003517770807701035,-0.004884114931102181,2021.06.22,남해화학,025860,10950,546500000000
197469,0.0,0.0,15162.5,0.0026380873866446827,14460.0,-0.006224066390041493,16197.5,0.0020064824818644853,-0.003317377428011585,2021.06.22,싸이버원,356890,14500,66600000000
197561,0.0,0.0,14020.0,0.0024964336661911554,13820.0,-0.006512301013024602,15325.0,0.0009787928221859706,-0.0036358296430091634,2021.06.22,프레스티지바이오로직스,334970,14000,661900000000
197653,21912.916666666668,0.0007605864121236367,21845.0,-0.00045777065690089265,21870.0,0.0009144947416552355,21813.333333333332,0.00034382640586797067,0.0005752794118887034,2021.06.22,이크레더블,092130,21750,261300000000
197833,980.3,-0.008560304668638836,1371.5,-0.025519504192489974,1676.0,-0.045346062052505964,1148.5666666666666,-0.014293177003221275,-0.03643617410638094,2021.06.22,대유플러스,000300,1780,213500000000
198013,10097.25,-0.00010728993867973356,10487.0,-0.000524458853819014,10098.0,0.0,9822.333333333334,-0.0015610683137069201,-0.00026636309906848154,2021.06.22,팬젠,222110,10100,97000000000
198193,23148.333333333332,-0.00044999640002869504,24350.0,-0.0013347022587268994,24350.0,0.0,23138.333333333332,-0.0011164733847150669,-0.00040108761021832135,2021.06.22,아시아나IDT,267850,24350,270300000000
198373,152290.0,0.0012147875763346247,130665.0,0.0004591895304787051,130480.0,0.0029123237277743717,148128.33333333334,0.0044218414212900976,0.0024877718500948237,2021.06.22,컴투스,078340,128700,1654600000000
198553,2527.875,0.0008076612437982554,2435.5,-0.009854239375898173,2566.0,0.0019485580670303975,2314.1666666666665,-0.0018725243068057748,-0.0008511545001005407,2021.06.22,KEC,092220,2560,298800000000
198733,17195.833333333332,0.0011146110976496951,16325.0,0.001225114854517611,16220.0,0.0012330456226880395,16686.666666666668,-0.0005992808629644426,0.0010423050942367882,2021.06.22,서울바이오시스,092190,16200,615400000000
198913,3644.3333333333335,-0.00017149913107106923,3575.0,-0.0004895104895104895,3575.0,0.0,3599.6666666666665,0.0007871099175850037,-2.776606269715101e-05,2021.06.22,에어부산,298690,3575,293400000000
199093,7602.666666666667,0.0002959487898982813,7574.5,-0.002838471186216912,7624.0,0.00026232948583420777,7474.333333333333,-0.0010926281050706052,-0.0004916454424632938,2021.06.22,제이스텍,090470,7610,111200000000
199273,3966.5833333333335,0.0013970881741212668,3832.5,-0.0057403783431180695,3973.0,-0.009816259753335011,3812.1666666666665,-0.0008525335548463254,-0.007544043455069941,2021.06.22,에스와이,109610,4040,187700000000
199453,6194.166666666667,-0.0003094309161846312,6287.0,0.0017496421186575474,6274.0,0.008606949314631815,6210.333333333333,-0.0005099028500884645,0.0058779836474241115,2021.06.22,관악산업,076340,6230,30300000000
199633,20820.416666666668,-0.00158098020772885,20782.5,-0.001684109226512691,21140.0,0.004730368968779565,21191.666666666668,0.003735745182854781,0.003032443492303215,2021.06.22,모바일리더,100030,20850,68300000000
199813,2930.0,0.0,2930.0,0.0,2930.0,0.0,2930.0,0.0,0.0,2021.06.22,바이오프로테크,199290,2930,13300000000
199993,952.45,-0.0025635641415997896,1176.25,-0.006376195536663124,1232.0,0.012987012987012988,1050.75,-0.005567451820128393,0.006481395945132989,2021.06.22,엔시트론,101400,1195,38800000000
200173,364.825,0.012951415062016098,283.0,0.0,283.0,0.0,283.0,0.0,0.0006475707531008049,2021.06.22,미애부,225850,283,1400000000
200353,21372.083333333332,-0.0014037003099838185,20437.5,-0.0015902140672782875,21180.0,0.0,20609.166666666668,-0.0003234806518135722,-0.0004205758941362057,2021.06.22,래몽래인,200350,21000,106800000000
200533,263.0,0.0,263.0,0.0,263.0,0.0,263.0,0.0,0.0,2021.06.22,스킨앤스킨,159910,263,68500000000
200713,79.16666666666667,0.007368421052631519,75.0,0.0,75.0,0.0,75.0,0.0,0.000368421052631576,2021.06.22,엠앤씨생명과학,225860,75,1300000000
200893,3038.0416666666665,-0.0014949323165964418,3242.5,-0.011410948342328451,3634.0,-0.02283984589983489,3078.3333333333335,-0.004710341093665403,-0.017673870228554732,2021.06.22,나무기술,242040,3710,123000000000
201073,6143.791666666667,-0.0012749998304522488,6182.0,-0.004448398576512456,6234.0,0.0003208213025344883,6260.833333333333,0.002422467722614184,-0.0005026490879162679,2021.06.22,NHN벅스,104200,6240,92200000000
201253,20175.833333333332,-0.0026434265416545597,23327.5,0.00953809881041689,22510.0,0.000888494002665482,21724.166666666668,-0.0018796271433504511,0.0021650068223981684,2021.06.22,젠큐릭스,229000,22350,147100000000
201612,1762.3333333333333,-0.0026243616417628147,1955.5,0.009204806954743032,1829.0,0.002186987424822307,2094.6666666666665,-0.0006763208147675916,0.0030636530535182063,2021.06.22,SBI인베스트먼트,019550,1810,290900000000
201792,2015.0,0.0,2015.0,0.0,2015.0,0.0,2015.0,0.0,0.0,2021.06.22,샘코,263540,2015,60300000000
201972,317129.1666666667,-0.0018394187436771203,345200.0,0.0024623406720741597,340500.0,0.0005873715124816446,352883.3333333333,-0.0010862891418315231,0.0006736597661608926,2021.06.22,포스코,005490,341000,29774300000000
202152,2497.375,-0.0035370472329279683,2669.25,-0.013205956729418376,3277.0,-0.0051876716509002135,2207.0833333333335,-0.01094959410987365,-0.007284989691602578,2021.06.22,화승코퍼레이션,013520,3235,173400000000
202332,9322.416666666666,-0.004317549991507925,10009.0,-0.004995504046358278,10550.0,-0.007582938388625593,9846.5,-0.003182179793158375,-0.006462106240769525,2021.06.22,데이터스트림즈,199150,10800,43800000000
202512,3488.4166666666665,-0.0029382957884427035,4286.0,-0.0017498833411105927,4315.0,0.006952491309385863,4194.0,-0.004271975838499516,0.003595030309606606,2021.06.22,웅진씽크빅,095720,4155,475300000000
202692,7687.166666666667,-0.0051330138976216555,9234.5,0.001353619578753587,9126.0,-0.0026298487836949377,8968.166666666666,-0.0008362913267297293,-0.0017789576212050478,2021.06.22,포스코엠텍,009520,9250,385600000000
202872,15427.083333333334,0.002970965563808159,14662.5,-0.00017050298380221653,14490.0,0.0013802622498274672,14888.333333333334,-0.00033583342662039624,0.000978034801155779,2021.06.22,동화약품,000020,14500,405000000000
203052,13033.75,0.0028132092963779466,11507.5,0.005648490115142298,10780.0,0.006493506493506494,11887.5,0.00329477742726949,0.005820615451353528,2021.06.22,네오이뮨텍,950220,10650,147900000000
203220,1829.5,0.005420424524004779,1321.0,-0.005109765329295988,1389.0,0.009359251259899209,1346.8333333333333,0.0012374706100730672,0.005456328540282834,2021.06.22,TS트릴리온,317240,1360,123800000000
203400,42635.833333333336,-0.0015343119050877747,47195.0,-0.0006886322703676237,47750.0,0.0018848167539267015,45113.333333333336,-0.0002770799468006502,0.0009829808460443776,2021.06.22,에이스침대,003800,47000,521200000000
203580,4850.041666666667,-0.0008505081571464163,4515.0,-0.0020487264673311185,4575.0,-0.002622950819672131,4624.25,-0.0004505235083165984,-0.0022022410849420896,2021.06.22,나인테크,267320,4565,179500000000
203760,23249.583333333332,-0.004874639330453899,26617.5,0.00018784634169249554,26920.0,0.0029717682020802376,28008.333333333332,0.0019934543290688164,0.0019248320660748405,2021.06.22,베스파,299910,26650,219600000000
203940,30386.666666666668,-0.0031812198332602415,35717.5,-0.0016098551130398265,36020.0,0.00277623542476402,33371.666666666664,-0.003920491434849778,0.000931471868340658,2021.06.22,대성홀딩스,016710,35900,576000000000
204120,2119.3333333333335,-0.0007077697389116074,2247.5,-0.000778642936596218,2255.0,-0.005764966740576497,2179.3333333333335,-0.0011089018048334213,-0.004049235636122889,2021.06.22,IBKS제15호스팩,373200,2235,7800000000
204300,0.0,0.0,19152.5,-0.0019579689335595873,18930.0,-0.002641310089804543,20479.166666666668,0.0020752797558494405,-0.0019009173694999263,2021.06.22,유일에너테크,340930,19000,202300000000
204390,29247.5,-0.0015101005783970554,32947.5,-0.0014416875331967525,32940.0,0.008803885853066181,29429.166666666668,-0.0023502760866487738,0.005123655660268937,2021.06.22,대한항공,003490,32200,11165000000000
204570,17499.166666666668,0.003976379827610769,14962.5,-0.000835421888053467,14220.0,0.005625879043600563,15555.0,0.004714454087646027,0.004160001400874813,2021.06.22,퓨쳐켐,220100,14050,191000000000
204750,5297.041666666667,0.0003461051373014239,5280.0,0.002746212121212121,5192.0,-0.0011556240369799693,5105.083333333333,-0.0017139778978469175,-0.0003560057327141764,2021.06.22,현대무벡스,319400,5170,524900000000
205109,6600.083333333333,-0.005347154707642489,7770.0,-0.003732303732303732,8168.0,0.0022037218413320275,7351.833333333333,-0.0029017705334269954,0.0001284236616802475,2021.06.22,케이씨티시,009070,7920,238200000000
205289,19472.916666666668,0.004621803787311436,16325.0,0.001225114854517611,15980.0,-0.0006257822277847309,16882.5,0.00014808233377758035,8.416294558677694e-05,2021.06.22,프리시젼바이오,335810,16000,178800000000
205412,37105.833333333336,-0.00238057807622348,40467.5,-0.0009884475196145054,40720.0,0.008349705304518664,40877.5,0.0002650194687379551,0.005137091987076853,2021.06.22,전방,000950,40300,67700000000
205592,2236.9583333333335,0.003557658278540293,2003.5,-0.0016221612178687298,1990.0,0.013567839195979899,1871.6666666666667,-0.0010685663401602849,0.008565689513724176,2021.06.22,세원이앤씨,091090,1960,138600000000
205772,171987.5,-0.001938125348256955,201175.0,0.0012426991425375916,194900.0,0.0015392508978963571,185633.33333333334,-0.0026934817741066618,0.0008827984673166366,2021.06.22,광주신세계,037710,194000,311200000000
205952,16942.916666666668,-0.0013279885891350858,16007.5,-0.0015617679212868967,15710.0,0.002546148949713558,16453.333333333332,0.002329821717990423,0.0015092259753987213,2021.06.22,엔에프씨,265740,15600,139800000000
206089,39747.083333333336,-0.002652186219114732,43985.0,0.004774354893713766,43090.0,-0.002088651659317707,42060.833333333336,-0.0016840687100034258,-0.0007037687817698356,2021.06.22,LIG넥스원,079550,42900,951500000000
206269,327459.1666666667,0.0003206506663680713,319155.0,-0.00018799642806786672,322580.0,-0.000558001116002232,329241.6666666667,-0.0009719304462274418,-0.0004814605223193648,2021.06.22,SK머티리얼즈,036490,320900,3396400000000
206449,22637.916666666668,0.00101231341223232,22250.0,-0.00752808988764045,23610.0,-0.00042354934349851756,22700.833333333332,0.0003670937190265743,-0.001693600008287853,2021.06.22,와이더플래닛,321820,23550,162100000000
206584,2226.0,-0.02467056004791847,7949.25,-0.04418655848035978,7920.0,0.0035353535353535356,3254.4166666666665,-0.034875681765805445,-0.011260428077068625,2021.06.22,자안코스메틱,219550,7860,62300000000
207122,6861.708333333333,0.0005586558255051558,4766.5,-0.00026224693171089897,4866.0,0.009042334566378957,5413.916666666667,0.0045253744208598205,0.006305538315165381,2021.06.22,지티지웰니스,219750,4810,77400000000
207302,35227.083333333336,0.0013483943462061622,31865.0,-0.00015691197238349287,31910.0,-0.0015669069257286117,33529.166666666664,0.0018640487138063876,-0.0007960473075093493,2021.06.22,현대에너지솔루션,322000,31800,357800000000
207482,10367.0,-0.00012057490112858107,11012.5,-0.004313280363223609,11240.0,-0.0026690391459074734,10339.833333333334,-0.002595141765663593,-0.0028630744391073683,2021.06.22,드림텍,192650,11150,728000000000
207662,3602.125,-0.00548287469202207,4727.0,-0.0026443833298074888,4775.0,0.0035602094240837698,4271.25,-0.005306799336650154,0.0009804357914268333,2021.06.22,동일제강,002690,4760,71400000000
207842,22732.916666666668,-0.000898110302608239,21997.5,-0.0007955449482895784,22150.0,-0.002708803611738149,22219.166666666668,-0.002025278475790421,-0.0021672646999971665,2021.06.22,율촌화학,008730,22500,558000000000
208022,3275.0,-0.00472010178117053,3894.5,-0.00057773783540891,3873.0,-0.012651691195455719,4002.4166666666665,-0.005121905515417769,-0.009087342484728303,2021.06.22,SG글로벌,001380,3930,176300000000
208202,2835.5833333333335,0.0014988097687130806,2943.25,-0.010787394886604943,3178.0,-0.003775959723096287,2835.0,-0.0027042915931804285,-0.004807341468215965,2021.06.22,블루베리 NFT,044480,3135,89200000000
208382,5563.083333333333,-0.0018574831103853734,6225.0,-0.0014457831325301205,6280.0,0.005414012738853503,6159.666666666667,-0.002381081227339191,0.0028989693754955647,2021.06.22,동성케미컬,102260,6240,309100000000
208562,64393.75,0.0027305962664596448,54052.5,-0.006937699458859442,55700.0,-0.00718132854578097,56334.166666666664,0.002544341060043534,-0.005664439527202183,2021.06.22,케이엠더블유,032500,56300,2253900000000
208921,5061.416666666667,-0.003992623935986421,5698.5,-0.009212950776520137,6054.0,-0.013875123885034688,5565.666666666667,-0.0021560759417859495,-0.011276659471554491,2021.06.22,삼표시멘트,038500,6360,687100000000
209101,2294.625,0.0011802945288809652,2451.75,-0.01345977363107984,2715.0,-0.018047882136279926,2295.3333333333335,-0.0033764159163520184,-0.014701704979989074,2021.06.22,투비소프트,079970,2655,97600000000
209281,1941.9583333333333,-0.0017593923659535342,1969.5,-0.0008885503935008886,1912.0,0.0010460251046025104,2077.0,0.005456588027603989,0.0009598954237541762,2021.06.22,폴라리스웍스,123010,1915,96100000000
