,종목명,종목코드,기업코드,날짜,분기,유동자산,부채총계,청산가치,weighted_avg,주식_종가,증감
2849,티사이언티픽,057680,372688,2021.06.21,2021년 1분기 보고서,28840024880,35579711825,-6739686945,-0.0011729017065153773,3245,-0.08720112517580872
2851,에이비프로바이오,195990,620558,2021.06.21,2021년 1분기 보고서,55279430486,19741605015,35537825471,-0.003837325950252411,1260,0.5089820359281437
2853,한국정보통신,025770,159342,2021.06.21,2021년 1분기 보고서,273065105000,139919108000,133145997000,0.0019773590350756504,9340,0.011917659804983749
2855,선도전기,007610,131939,2021.06.21,2021년 1분기 보고서,60390461885,82056118333,-21665656448,-0.0055914663853499,4260,0.23478260869565218
2857,STX중공업,071970,406046,2021.06.21,2021년 1분기 보고서,111396013480,248892666268,-137496652788,-0.001002244192161733,6910,0.5866819747416763
2859,씨엔플러스,115530,660033,2021.06.21,2021년 1분기 보고서,15219479114,18482581280,-3263102166,0.0,839,0.0
2861,폴라리스우노,114630,663669,2021.06.21,2021년 1분기 보고서,53583416419,8450163050,45133253369,0.006344107237653286,5620,-0.0035460992907801418
2863,세방전지,004490,133858,2021.06.21,2021년 1분기 보고서,935776253386,279397284672,656378968714,0.0008281292442936284,102500,0.3157894736842105
2865,케이티앤지,033780,244455,2021.06.21,2021년 1분기 보고서,4803652485234,2358597733120,2445054752114,-0.0004405292797664805,84400,0.036855036855036855
2867,유비케어,032620,220057,2021.06.21,2021년 1분기 보고서,90329398922,29461383826,60868015096,-0.002505516480248092,8860,0.1358974358974359
2869,유테크,178780,923826,2021.06.21,2021년 1분기 보고서,24927923136,3677372847,21250550289,0.00040127821343960966,1730,0.0
2871,국보,001140,104519,2021.06.21,2021년 1분기 보고서,33352174871,46483790296,-13131615425,0.013963275610388435,1610,-0.27802690582959644
2873,브이티지엠피,018290,150165,2021.06.21,2021년 1분기 보고서,65317007921,75206662381,-9889654460,-0.007421689349263465,9720,0.19263803680981595
2875,KPX생명과학,114450,532059,2021.06.21,2021년 1분기 보고서,23529324610,11030347046,12498977564,0.005077876599601937,9210,0.10167464114832536
2877,세이브존I&C,067830,422895,2021.06.21,2021년 1분기 보고서,75189330615,106405272301,-31215941686,0.004459558400488268,3855,0.06052269601100413
2879,스타플렉스,115570,405959,2021.06.21,2021년 1분기 보고서,31659689271,49882660842,-18222971571,-0.0015363771253062448,5600,-0.04599659284497445
2881,해성디에스,195870,1032413,2021.06.21,2021년 1분기 보고서,198418944064,168866437355,29552506709,-0.0015862898502433753,34900,0.04804804804804805
2883,SGA,049470,351579,2021.06.21,2021년 1분기 보고서,19887480024,21095687705,-1208207681,-0.0500885970639567,1615,0.5833333333333334
2885,대주전자재료,078600,177816,2021.06.21,2021년 1분기 보고서,55847692124,112170787072,-56323094948,-0.015004085026598226,49850,0.20265379975874548
2887,한국컴퓨터,054040,303396,2021.06.21,2021년 1분기 보고서,70162737004,19727157211,50435579793,0.0014104837090242691,5690,0.22761596548004315
2889,코센,009730,116426,2021.06.21,2021년 1분기 보고서,22853313029,32368034106,-9514721077,0.0,905,0.0
2891,지코,010580,147860,2021.06.21,2021년 1분기 보고서,13989913508,54498462486,-40508548978,0.0,306,0.0
2893,삼진,032750,173351,2021.06.21,2021년 1분기 보고서,42069665464,15726008873,26343656591,0.0025174793701461472,12100,0.06140350877192982
2895,GS홈쇼핑,028150,207755,2021.06.21,2021년 1분기 보고서,763174116252,351321863316,411852252936,0.0031424358604150394,151900,0.011992005329780146
2897,서울반도체,046890,130763,2021.06.21,2021년 1분기 보고서,495472741683,266535050745,228937690938,0.0011287563126775547,18850,0.01891891891891892
2899,제주항공,089590,555874,2021.06.21,2021년 1분기 보고서,229838424811,954187267281,-724348842470,0.007884916798311877,26300,0.12875536480686695
2901,디지탈옵틱,106520,536329,2021.06.21,2021년 1분기 보고서,38890513210,81207794580,-42317281370,-0.015246703547830793,7090,12.153988868274583
2903,와이어블,065530,250137,2021.06.21,2021년 1분기 보고서,47403668204,67177123634,-19773455430,-0.0020791116745868103,4415,-0.05155746509129968
2905,하이트론씨스템즈,019490,156150,2021.06.21,2021년 1분기 보고서,51141473029,35409372465,15732100564,0.0006121069787332419,11150,0.1518595041322314
2907,조광ILI,044060,291860,2021.06.21,2021년 1분기 보고서,55168176580,55534966714,-366790134,0.004092155331549866,9290,0.002157497303128371
2909,이브이첨단소재,131400,533924,2021.06.21,2021년 1분기 보고서,25739058130,54366882638,-28627824508,-0.005030263881466677,5280,0.13304721030042918
2911,이스트아시아홀딩스,900110,799070,2021.06.21,2021년 1분기 보고서,1252406245,50750476,1201655769,-0.0041618131358631795,219,0.1116751269035533
2913,THQ,192410,623184,2021.06.21,2021년 1분기 보고서,15344117873,14402101500,942016373,0.009333539871085239,3795,-0.15853658536585366
2915,에치에프알,230240,1108442,2021.06.21,2021년 1분기 보고서,54675043107,58689622756,-4014579649,-0.0029735995783283665,22650,-0.06597938144329897
2917,SK이노베이션,096770,631518,2021.06.21,2021년 1분기 보고서,15979011518000,468569950000,15510441568000,0.0001985460537203732,275500,0.2579908675799087
2919,에스엘,005850,125521,2021.06.21,2021년 1분기 보고서,1072497264608,433853492638,638643771970,-0.007188035720914347,34900,0.5650224215246636
2921,드림씨아이에스,223250,916826,2021.06.21,2021년 1분기 보고서,43273202640,11807463313,31465739327,0.0027903685999433585,16250,-0.08707865168539326
2923,바텍,043150,264255,2021.06.21,2021년 1분기 보고서,325254829278,234785660152,90469169126,0.0013849410286163543,37250,0.2233169129720854
2925,한국앤컴퍼니,000240,160047,2021.06.21,2021년 1분기 보고서,227550515279,103656339787,123894175492,-0.005475441818162834,20550,0.11081081081081082
2927,셀레믹스,331920,1114586,2021.06.21,2021년 1분기 보고서,26842528565,1097935146,25744593419,-0.008788535304867624,18100,-0.08816120906801007
2929,에코프로비엠,247540,1160363,2021.06.21,2021년 1분기 보고서,506602850984,140696298215,365906552769,-0.018422325523025068,213500,0.3098159509202454
2931,농심,004370,108241,2021.06.21,2021년 1분기 보고서,718836252362,541580669788,177255582574,-0.004493825038895223,323500,0.14109347442680775
2933,금강철강,053260,105475,2021.06.21,2021년 1분기 보고서,101824515493,33985700267,67838815226,0.002432137350634001,6970,-0.004285714285714286
2935,아세아제지,002310,138729,2021.06.21,2021년 1분기 보고서,193396030902,90725333337,102670697565,0.005821950095275162,52900,0.08290685772773797
2937,아이마켓코리아,122900,360142,2021.06.21,2021년 1분기 보고서,578839660871,427509811680,151329849191,-0.005759189273020947,11350,0.2513781697905182
2939,삼성전자,005930,126380,2021.06.21,2021년 1분기 보고서,78618052000000,61774498000000,16843554000000,0.0009368844143974939,79900,-0.018427518427518427
2941,SK바이오사이언스,302440,1319899,2021.06.21,2021년 1분기 보고서,1458196444438,419370091432,1038826353006,0.0045177100699875525,154000,0.27800829875518673
2943,애머릿지,900100,781202,2021.06.21,2021년 1분기 보고서,20224561,34542717,-14318156,-0.015110955287906283,3585,4.0
2945,씨앤티85,056730,318662,2021.06.21,2021년 1분기 보고서,28159423270,37438883321,-9279460051,0.0,1550,0.0
2947,현대리바트,079430,300548,2021.06.21,2021년 1분기 보고서,374211152032,323471762414,50739389618,0.004632777762153071,19050,0.052486187845303865
2949,위메이드맥스,101730,643656,2021.06.21,2021년 1분기 보고서,16928801135,3973394298,12955406837,0.00226619921141174,6010,-0.0322061191626409
2951,효성첨단소재,298050,1316254,2021.06.21,2021년 1분기 보고서,169689779620,738712304512,-569022524892,-0.004110947667685881,382500,0.005256241787122208
2953,ES큐브,050120,175623,2021.06.21,2021년 1분기 보고서,13935264006,15964558402,-2029294396,0.0036514484540929506,6820,0.33203125
2955,대상,001680,121941,2021.06.21,2021년 1분기 보고서,1193080600009,1371011781336,-177931181327,0.003331592081650101,27350,0.0874751491053678
2957,제우스,079370,442570,2021.06.21,2021년 1분기 보고서,113717298319,127613198252,-13895899933,-0.00037485468253899666,24250,-0.0831758034026465
2959,두올,016740,119672,2021.06.21,2021년 1분기 보고서,128371360046,115681998801,12689361245,0.005819085600949148,4900,-0.04296875
2961,신흥에스이씨,243840,807379,2021.06.21,2021년 1분기 보고서,77026300182,105921422981,-28895122799,0.0024153824966770157,51700,0.11904761904761904
2963,이노션,214320,565154,2021.06.21,2021년 1분기 보고서,526843328373,285617343546,241225984827,0.0013915832951422356,63900,0.03902439024390244
2965,케이씨텍,281820,1261893,2021.06.21,2021년 1분기 보고서,291783786914,54719672388,237064114526,0.00044467391360511526,27550,0.04752851711026616
2967,현대자동차,005380,164742,2021.06.21,2021년 1분기 보고서,54741237000000,1488993000000,53252244000000,0.0023442606136656174,233000,0.06880733944954129
2969,버킷스튜디오,066410,378220,2021.06.21,2021년 1분기 보고서,34813421236,91379531606,-56566110370,-0.00362576543795006,2150,0.1497326203208556
2971,코스맥스엔비티,222040,656289,2021.06.21,2021년 1분기 보고서,85520653697,177579307539,-92058653842,0.002471933026089769,11450,0.36471990464839094
2973,한라홀딩스,060980,299002,2021.06.21,2021년 1분기 보고서,464114462392,848015168590,-383900706198,0.0030420913898010905,42850,0.05024509803921569
2975,AP시스템,265520,1203808,2021.06.21,2021년 1분기 보고서,245086543399,243290949090,1795594309,-0.016813112739556338,33500,0.16928446771378708
2977,원방테크,053080,304076,2021.06.21,2021년 1분기 보고서,63893854139,23841022379,40052831760,-0.00016708869909496055,45200,-0.002207505518763797
2979,이마트,139480,872984,2021.06.21,2021년 1분기 보고서,13772193518250,3513831922381,10258361595869,-0.0009508288934675017,159500,-0.06725146198830409
2981,경동도시가스,267290,1208885,2021.06.21,2021년 1분기 보고서,419239257041,425838760839,-6599503798,0.004070890641573199,24000,0.22137404580152673
2983,세코닉스,053450,351630,2021.06.21,2021년 1분기 보고서,149968142713,209901627697,-59933484984,0.00014173652857391343,6440,0.0
2985,시큐브,131090,402110,2021.06.21,2021년 1분기 보고서,30465728145,3804705609,26661022536,-0.0028545158971221727,1630,0.13986013986013987
2987,인포마크,175140,861997,2021.06.21,2021년 1분기 보고서,32503072022,35093083753,-2590011731,0.008236520877069432,8400,0.3397129186602871
2989,KSS해운,044450,160232,2021.06.21,2021년 1분기 보고서,61335180227,954049754546,-892714574319,0.002471607726763899,12150,0.1095890410958904
2991,코아시아,045970,271501,2021.06.21,2021년 1분기 보고서,56450145251,81626138735,-25175993484,-0.0011170043590889968,10400,-0.06726457399103139
2993,NAVER,035420,266961,2021.06.21,2021년 1분기 보고서,2089381151171,2960309597841,-870928446670,-0.004636012600182047,397000,0.05305039787798409
2995,강원랜드,035250,255619,2021.06.21,2021년 1분기 보고서,1426168025915,388539094865,1037628931050,0.002695892270108259,27400,0.08300395256916997
2997,현대엘리베이터,017800,164724,2021.06.21,2021년 1분기 보고서,929231096325,975105339808,-45874243483,0.0012254480066718118,54600,0.19213973799126638
2999,흥아해운,003280,167208,2021.06.21,2021년 1분기 보고서,63501972127,328229782916,-264727810789,0.0,258,0.0
3001,한국항공우주,047810,309503,2021.06.21,2021년 1분기 보고서,3272066700576,4011785245128,-739718544552,-0.0003332082075018296,33900,-0.07755102040816327
3003,한국타이어앤테크놀로지,161390,937324,2021.06.21,2021년 1분기 보고서,2083703315596,1911866543424,171836772172,-0.0032429289635229285,53500,0.09072375127421
3005,현대미포조선,010620,164609,2021.06.21,2021년 1분기 보고서,1939294638000,1185670726000,753623912000,-0.006078227482752231,88400,0.3213751868460389
3007,신세계,004170,136378,2021.06.21,2021년 1분기 보고서,574169555296,3971223869147,-3397054313851,0.009077995121435596,281000,0.0
3009,SK디앤디,210980,508344,2021.06.21,2021년 1분기 보고서,864482604110,1003611775517,-139129171407,-3.217580727209193e-06,35400,-0.08408796895213454
3011,에이씨티,138360,808068,2021.06.21,2021년 1분기 보고서,34561516929,4076569882,30484947047,0.0,4480,0.0
3013,바른손,018700,122205,2021.06.21,2021년 1분기 보고서,23269725819,11379757170,11889968649,0.00397810090880289,2900,-0.12121212121212122
3015,써니전자,004770,138057,2021.06.21,2021년 1분기 보고서,47899060586,2119630642,45779429944,-0.0016833424350543747,3750,0.08695652173913043
3017,우리조명,037400,155692,2021.06.21,2021년 1분기 보고서,10557499319,32157826999,-21600327680,0.003679016703068471,3705,0.32085561497326204
3019,원익홀딩스,030530,216647,2021.06.21,2021년 1분기 보고서,90568404018,216567908003,-125999503985,-0.0002200682197342946,6680,0.01059001512859304
3021,솔브레인홀딩스,036830,247975,2021.06.21,2021년 1분기 보고서,1008680745802,10482028000,998198717802,0.002263639638141591,36850,-0.13089622641509435
3023,EG,037370,261054,2021.06.21,2021년 1분기 보고서,30029685249,57419185428,-27389500179,-0.005212125003243333,11850,0.017167381974248927
3025,큐로홀딩스,051780,296324,2021.06.21,2021년 1분기 보고서,24350646370,9026144497,15324501873,0.003731425547524655,620,0.15671641791044777
3027,에이치엘비파워,043220,317487,2021.06.21,2021년 1분기 보고서,24241650091,15132573900,9109076191,0.008108848530305442,2040,0.9521531100478469
3029,한국전자금융,063570,363769,2021.06.21,2021년 1분기 보고서,190671684987,265479114041,-74807429054,0.004009030044794638,7380,0.13016845329249618
3031,드림어스컴퍼니,060570,364467,2021.06.21,2021년 1분기 보고서,148209153890,76723605612,71485548278,0.003659871091752321,6030,-0.07230769230769231
3033,제넨바이오,072520,408956,2021.06.21,2021년 1분기 보고서,19553080035,35771324216,-16218244181,-0.003301847172060204,1710,0.0058823529411764705
3035,WI,073570,440712,2021.06.21,2021년 1분기 보고서,28490114585,10383626298,18106488287,0.0017590812716174705,1595,0.059800664451827246
3037,코스나인,082660,442455,2021.06.21,2021년 1분기 보고서,12192358205,45689701867,-33497343662,0.0030916357080347785,1290,-0.1456953642384106
3039,칩스앤미디어,094360,579971,2021.06.21,2021년 1분기 보고서,22527116135,7201666477,15325449658,0.0024166832122934807,15200,-0.0440251572327044
3041,지스마트글로벌,114570,673976,2021.06.21,2021년 1분기 보고서,23764360717,46655956240,-22891595523,0.0,620,0.0
3043,뉴지랩파마,214870,820389,2021.06.21,2021년 1분기 보고서,116926942525,65671303116,51255639409,-0.009405346846913918,10850,0.014018691588785047
3045,파마리서치,214450,970453,2021.06.21,2021년 1분기 보고서,119646757105,39253325974,80393431131,0.0021910173718808295,90400,0.363499245852187
3047,더네이쳐홀딩스,298540,1214743,2021.06.21,2021년 1분기 보고서,149025111949,93492512046,55532599903,-0.013044272617295202,66000,0.2595419847328244
